,ID,Mandát,Název strany,Politická příslušnost,Rok,Titul,Věk,"příjmení, jméno, tituly",v %
1666,Rajdlová Marie1978,True,Komunistická str.Čech a Moravy,BEZPP,2014,False,36.0,Rajdlová Marie,2.03
1667,Mazal Miroslav1949,True,Komunistická str.Čech a Moravy,KSČM,2014,False,65.0,Mazal Miroslav,2.03
1668,Jaššo Štefan1941,True,Komunistická str.Čech a Moravy,KSČM,2014,False,73.0,Jaššo Štefan,1.96
1669,Šrámek Pavel Ing. MBA1965,True,ANO 2011,ANO,2014,True,49.0,Šrámek Pavel Ing. MBA,2.36
1670,Rada Bohuslav Ing.1950,True,ANO 2011,ANO,2014,True,64.0,Rada Bohuslav Ing.,2.25
1671,"Mádlová Ivana PhDr. Ph.D., MBA1966",True,ANO 2011,ANO,2014,True,48.0,"Mádlová Ivana PhDr. Ph.D., MBA",2.38
1672,Gola Vlastimil Ing.1957,True,ANO 2011,ANO,2014,True,57.0,Gola Vlastimil Ing.,2.24
1673,Zarzycký Roman Mgr.1977,True,ANO 2011,ANO,2014,True,37.0,Zarzycký Roman Mgr.,2.27
1674,Procházka David Mgr.1975,True,ANO 2011,ANO,2014,True,39.0,Procházka David Mgr.,2.21
1675,Fišer Petr1973,True,ANO 2011,ANO,2014,False,41.0,Fišer Petr,2.19
1676,Rutová Miloslava Mgr.1948,True,ANO 2011,ANO,2014,True,66.0,Rutová Miloslava Mgr.,2.3
1677,Šustáček Petr1979,True,ANO 2011,ANO,2014,False,35.0,Šustáček Petr,2.19
1678,Bartáková Eliška Mgr.1957,True,ANO 2011,ANO,2014,True,57.0,Bartáková Eliška Mgr.,2.18
1679,Zeman Pavel1951,True,ANO 2011,ANO,2014,False,63.0,Zeman Pavel,2.16
1680,Štěpáník Milan MUDr.1955,True,ANO 2011,ANO,2014,True,59.0,Štěpáník Milan MUDr.,2.19
1681,Hausner Michal1981,True,ANO 2011,ANO,2014,False,33.0,Hausner Michal,2.15
1682,Kantorová Lucie Mgr.1986,True,ANO 2011,ANO,2014,True,28.0,Kantorová Lucie Mgr.,2.18
1683,Šauer Jakub Mgr.1982,True,ANO 2011,ANO,2014,True,32.0,Šauer Jakub Mgr.,2.18
1684,Průcha Radoslav1968,True,ANO 2011,ANO,2014,False,46.0,Průcha Radoslav,2.15
1685,Šuma Miroslav Mgr. et Mgr.1977,True,ANO 2011,ANO,2014,True,37.0,Šuma Miroslav Mgr. et Mgr.,2.17
1686,Sokol František Ing. MBA1955,True,ANO 2011,ANO,2014,True,59.0,Sokol František Ing. MBA,2.14
1687,Zeman Miloslav Ing.1961,True,ANO 2011,BEZPP,2014,True,53.0,Zeman Miloslav Ing.,2.15
1688,Michálek Václav Mgr.1964,True,ANO 2011,ANO,2014,True,50.0,Michálek Václav Mgr.,2.13
1689,Trampota Pavel1970,True,ANO 2011,ANO,2014,False,44.0,Trampota Pavel,2.15
1690,Bouchal Zdeněk Ing.1959,True,ANO 2011,ANO,2014,True,55.0,Bouchal Zdeněk Ing.,2.12
1691,Štěpán Jan Ing.1987,True,ANO 2011,ANO,2014,True,27.0,Štěpán Jan Ing.,2.12
1692,Kořanová Barbora Mgr.1984,True,ANO 2011,ANO,2014,True,30.0,Kořanová Barbora Mgr.,2.14
1693,Kotnauer Jan Ing.1938,True,ANO 2011,ANO,2014,True,76.0,Kotnauer Jan Ing.,2.12
1694,Beran Václav1952,True,ANO 2011,ANO,2014,False,62.0,Beran Václav,2.11
1695,Hejtmánek Tomáš Ing.1987,True,ANO 2011,ANO,2014,True,27.0,Hejtmánek Tomáš Ing.,2.12
1696,Šnajdr Milan Ing.1973,True,ANO 2011,ANO,2014,True,41.0,Šnajdr Milan Ing.,2.12
1697,Kakeš Jan Ing.1989,True,ANO 2011,ANO,2014,True,25.0,Kakeš Jan Ing.,2.11
1698,Stanková Dana Ing.1965,True,ANO 2011,ANO,2014,True,49.0,Stanková Dana Ing.,2.11
1699,Lišková Marie Ing.1959,True,ANO 2011,ANO,2014,True,55.0,Lišková Marie Ing.,2.11
1700,Aubrecht Josef Bc.1959,True,ANO 2011,BEZPP,2014,True,55.0,Aubrecht Josef Bc.,2.11
1701,Svoboda Jiří Ing.1977,True,ANO 2011,BEZPP,2014,True,37.0,Svoboda Jiří Ing.,2.09
1702,Skala Petr Bc.1970,True,ANO 2011,ANO,2014,True,44.0,Skala Petr Bc.,2.1
1703,Hlad Radek Mgr.1979,True,ANO 2011,ANO,2014,True,35.0,Hlad Radek Mgr.,2.1
1704,Soukup Tomáš1987,True,ANO 2011,ANO,2014,False,27.0,Soukup Tomáš,2.08
1705,Mareš Jiří Ing.1981,True,ANO 2011,ANO,2014,True,33.0,Mareš Jiří Ing.,2.06
1706,Švajcr Radek1972,True,ANO 2011,BEZPP,2014,False,42.0,Švajcr Radek,2.05
1707,Statevský Michal Ing.1970,True,ANO 2011,ANO,2014,True,44.0,Statevský Michal Ing.,2.04
1708,Matoušek Tomáš Ing.1983,True,ANO 2011,ANO,2014,True,31.0,Matoušek Tomáš Ing.,2.04
1709,Štěpánek Pavel Ing. MSc.1988,True,ANO 2011,BEZPP,2014,True,26.0,Štěpánek Pavel Ing. MSc.,2.02
1710,Štrbík Jiří Ing.1957,True,ANO 2011,ANO,2014,True,57.0,Štrbík Jiří Ing.,2.01
1711,Jordanov Pavel1977,True,ANO 2011,ANO,2014,False,37.0,Jordanov Pavel,1.99
1712,Blažek Jindřich Ing.1986,True,ANO 2011,ANO,2014,True,28.0,Blažek Jindřich Ing.,1.97
1713,Weger Jiří1978,True,ANO 2011,ANO,2014,False,36.0,Weger Jiří,1.92
1714,Majerník Stanislav Ing.1972,True,ANO 2011,ANO,2014,True,42.0,Majerník Stanislav Ing.,1.87
1715,Sládek Jiří1977,True,ANO 2011,ANO,2014,False,37.0,Sládek Jiří,1.78
1716,Kůrka Jan,False,Strana Práv Občanů,,2014,False,,Kůrka Jan,15.26
1717,Bruner Jiří Ing.,False,Strana Práv Občanů,,2014,True,,Bruner Jiří Ing.,6.61
1718,Nekolová Šárka,False,Strana Práv Občanů,,2014,False,,Nekolová Šárka,7.59
1719,Kubalík Jaroslav Ing. Ph.D.,False,Strana Práv Občanů,,2014,True,,Kubalík Jaroslav Ing. Ph.D.,8.65
1720,Vobořilová Ludmila,False,Strana Práv Občanů,,2014,False,,Vobořilová Ludmila,3.98
1721,Jonáš Jakub Bc.,False,Strana Práv Občanů,,2014,True,,Jonáš Jakub Bc.,4.58
1722,Drobný Jiří,False,Strana Práv Občanů,,2014,False,,Drobný Jiří,4.19
1723,Havlíková Liduška,False,Strana Práv Občanů,,2014,False,,Havlíková Liduška,4.32
1724,Fiala Ladislav Ing.,False,Strana Práv Občanů,,2014,True,,Fiala Ladislav Ing.,3.81
1725,Kohout Martin,False,Strana Práv Občanů,,2014,False,,Kohout Martin,4.87
1726,Rieger Jiří,False,Strana Práv Občanů,,2014,False,,Rieger Jiří,3.85
1727,Křen Jaroslav Ing.,False,Strana Práv Občanů,,2014,True,,Křen Jaroslav Ing.,3.9
1728,Hroza Jiří PhDr.,False,Strana Práv Občanů,,2014,True,,Hroza Jiří PhDr.,3.73
1729,Duda Jan Ing.,False,Strana Práv Občanů,,2014,True,,Duda Jan Ing.,3.94
1730,Lešák Jiří,False,Strana Práv Občanů,,2014,False,,Lešák Jiří,4.49
1731,Bárta Michal,False,Strana Práv Občanů,,2014,False,,Bárta Michal,4.24
1732,Tušl Jan,False,Strana Práv Občanů,,2014,False,,Tušl Jan,6.65
1733,Tušl Adam,False,Strana Práv Občanů,,2014,False,,Tušl Adam,5.25
1734,Zrzavecký Martin1973,True,Česká str.sociálně demokrat.,ČSSD,2014,False,41.0,Zrzavecký Martin,2.36
1735,Herinková Eva Bc.1965,True,Česká str.sociálně demokrat.,ČSSD,2014,True,49.0,Herinková Eva Bc.,2.34
1736,Kuthan Jiří1949,True,Česká str.sociálně demokrat.,ČSSD,2014,False,65.0,Kuthan Jiří,2.21
1737,Brabec Miroslav Mgr.1955,True,Česká str.sociálně demokrat.,ČSSD,2014,True,59.0,Brabec Miroslav Mgr.,2.27
1738,Kotas Pavel Ing.1981,True,Česká str.sociálně demokrat.,ČSSD,2014,True,33.0,Kotas Pavel Ing.,2.19
1739,Bayer Rudolf1973,True,Česká str.sociálně demokrat.,ČSSD,2014,False,41.0,Bayer Rudolf,2.18
1740,Osvald Petr Ing.1966,True,Česká str.sociálně demokrat.,ČSSD,2014,True,48.0,Osvald Petr Ing.,2.24
1741,Bis Jiří Ing.1941,True,Česká str.sociálně demokrat.,ČSSD,2014,True,73.0,Bis Jiří Ing.,2.2
1742,Duchek Pavel Ing.1972,True,Česká str.sociálně demokrat.,ČSSD,2014,True,42.0,Duchek Pavel Ing.,2.18
1743,Šupík Milan1965,True,Česká str.sociálně demokrat.,ČSSD,2014,False,49.0,Šupík Milan,2.15
1744,Chalupný Michal Bc.1969,True,Česká str.sociálně demokrat.,ČSSD,2014,True,45.0,Chalupný Michal Bc.,2.21
1745,Šimák Miloslav Ing.1950,True,Česká str.sociálně demokrat.,ČSSD,2014,True,64.0,Šimák Miloslav Ing.,2.22
1746,Sova Petr Ing.1965,True,Česká str.sociálně demokrat.,ČSSD,2014,True,49.0,Sova Petr Ing.,2.19
1747,Polívka Josef1962,True,Česká str.sociálně demokrat.,ČSSD,2014,False,52.0,Polívka Josef,2.14
1748,Andrlík Roman1967,True,Česká str.sociálně demokrat.,ČSSD,2014,False,47.0,Andrlík Roman,2.16
1749,Lisenko Radim Mgr.1973,True,Česká str.sociálně demokrat.,ČSSD,2014,True,41.0,Lisenko Radim Mgr.,2.14
1750,Hessová Jaroslava Mgr.1958,True,Česká str.sociálně demokrat.,ČSSD,2014,True,56.0,Hessová Jaroslava Mgr.,2.15
1751,Sedláček David JUDr.1981,True,Česká str.sociálně demokrat.,ČSSD,2014,True,33.0,Sedláček David JUDr.,2.14
1752,Mužík Zdeněk Ing.1959,True,Česká str.sociálně demokrat.,ČSSD,2014,True,55.0,Mužík Zdeněk Ing.,2.15
1753,Konop Jakub1988,True,Česká str.sociálně demokrat.,ČSSD,2014,False,26.0,Konop Jakub,2.13
1754,Budková Světlana Bc.1981,True,Česká str.sociálně demokrat.,ČSSD,2014,True,33.0,Budková Světlana Bc.,2.15
1755,Malásek Michal Ing.1973,True,Česká str.sociálně demokrat.,ČSSD,2014,True,41.0,Malásek Michal Ing.,2.13
1756,Kaše Robert Mgr.1968,True,Česká str.sociálně demokrat.,ČSSD,2014,True,46.0,Kaše Robert Mgr.,2.14
1757,Nováková Jana1942,True,Česká str.sociálně demokrat.,ČSSD,2014,False,72.0,Nováková Jana,2.11
1758,Matějovic Karel Bc.1964,True,Česká str.sociálně demokrat.,ČSSD,2014,True,50.0,Matějovic Karel Bc.,2.13
1759,Drozd Jaromír1959,True,Česká str.sociálně demokrat.,ČSSD,2014,False,55.0,Drozd Jaromír,2.12
1760,Zrostlíková Eva Mgr.1985,True,Česká str.sociálně demokrat.,ČSSD,2014,True,29.0,Zrostlíková Eva Mgr.,2.14
1761,Prokop Tomáš Ing.1978,True,Česká str.sociálně demokrat.,ČSSD,2014,True,36.0,Prokop Tomáš Ing.,2.12
1762,Mařík Vladislav1965,True,Česká str.sociálně demokrat.,ČSSD,2014,False,49.0,Mařík Vladislav,2.11
1763,Hess Aleš1986,True,Česká str.sociálně demokrat.,ČSSD,2014,False,28.0,Hess Aleš,2.1
1764,Zoubek Aleš PhDr. Ph.D.1974,True,Česká str.sociálně demokrat.,ČSSD,2014,True,40.0,Zoubek Aleš PhDr. Ph.D.,2.14
1765,Hora Miloslav JUDr.1952,True,Česká str.sociálně demokrat.,ČSSD,2014,True,62.0,Hora Miloslav JUDr.,2.1
1766,Řeřicha Miroslav Ing.1958,True,Česká str.sociálně demokrat.,ČSSD,2014,True,56.0,Řeřicha Miroslav Ing.,2.09
1767,Pach Václav1977,True,Česká str.sociálně demokrat.,ČSSD,2014,False,37.0,Pach Václav,2.09
1768,Babnič Jan Bc.1954,True,Česká str.sociálně demokrat.,ČSSD,2014,True,60.0,Babnič Jan Bc.,2.09
1769,Šípková Petra1979,True,Česká str.sociálně demokrat.,ČSSD,2014,False,35.0,Šípková Petra,2.08
1770,Továrnická Petra JUDr.1977,True,Česká str.sociálně demokrat.,ČSSD,2014,True,37.0,Továrnická Petra JUDr.,2.08
1771,Lakatoš Miroslav1965,True,Česká str.sociálně demokrat.,ČSSD,2014,False,49.0,Lakatoš Miroslav,2.06
1772,Solařová Pavlína Mgr.1965,True,Česká str.sociálně demokrat.,ČSSD,2014,True,49.0,Solařová Pavlína Mgr.,2.07
1773,Brabcová Pavlína Mgr.1975,True,Česká str.sociálně demokrat.,ČSSD,2014,True,39.0,Brabcová Pavlína Mgr.,2.06
1774,Nosek Petr Dr.1955,True,Česká str.sociálně demokrat.,ČSSD,2014,True,59.0,Nosek Petr Dr.,2.04
1775,Trmota Zdeněk Ing.1965,True,Česká str.sociálně demokrat.,ČSSD,2014,True,49.0,Trmota Zdeněk Ing.,2.04
1776,Bogner Michal Bc.1984,True,Česká str.sociálně demokrat.,ČSSD,2014,True,30.0,Bogner Michal Bc.,1.98
1777,Fialová Anna1954,True,Česká str.sociálně demokrat.,ČSSD,2014,False,60.0,Fialová Anna,1.97
1778,Kušička Pavel Ing.1987,True,Česká str.sociálně demokrat.,ČSSD,2014,True,27.0,Kušička Pavel Ing.,1.94
1779,Kojzar Libor1976,True,Česká str.sociálně demokrat.,ČSSD,2014,False,38.0,Kojzar Libor,1.9
1780,Kesl Václav1959,True,Česká str.sociálně demokrat.,ČSSD,2014,False,55.0,Kesl Václav,1.82
1781,"Hájek Marcel MUDr. Ph.D., FICS.1965",True,Občané patrioti,OPAT,2014,True,49.0,"Hájek Marcel MUDr. Ph.D., FICS.",3.08
1782,Rösch Ludvík JUDr.1955,True,Občané patrioti,OPAT,2014,True,59.0,Rösch Ludvík JUDr.,2.58
1783,Michálek Jan Ing.1969,True,Občané patrioti,OPAT,2014,True,45.0,Michálek Jan Ing.,2.19
1784,Světlíková Marcela1963,True,Občané patrioti,BEZPP,2014,False,51.0,Světlíková Marcela,2.18
1785,Chvojka Petr1979,True,Občané patrioti,OPAT,2014,False,35.0,Chvojka Petr,2.44
1786,Vondřich Vladimír1966,True,Občané patrioti,BEZPP,2014,False,48.0,Vondřich Vladimír,2.08
1787,Kollrossová Jana Mgr. et MUDr.1971,True,Občané patrioti,OPAT,2014,True,43.0,Kollrossová Jana Mgr. et MUDr.,2.19
1788,Bošek Jaroslav1965,True,Občané patrioti,BEZPP,2014,False,49.0,Bošek Jaroslav,2.08
1789,Filipovský Jan prof. MUDr. CSc.1958,True,Občané patrioti,BEZPP,2014,True,56.0,Filipovský Jan prof. MUDr. CSc.,2.51
1790,Dvořák Michal1979,True,Občané patrioti,BEZPP,2014,False,35.0,Dvořák Michal,2.53
1791,Zrostlík Petr Mgr.1973,True,Občané patrioti,BEZPP,2014,True,41.0,Zrostlík Petr Mgr.,2.21
1792,Froněk Pavel1966,True,Občané patrioti,BEZPP,2014,False,48.0,Froněk Pavel,2.2
1793,Maříková Jaroslava Ing.1953,True,Občané patrioti,OPAT,2014,True,61.0,Maříková Jaroslava Ing.,2.38
1794,Chaloupek Václav Mgr.1949,True,Občané patrioti,BEZPP,2014,True,65.0,Chaloupek Václav Mgr.,3.07
1795,Šmolíková Bohumila1935,True,Občané patrioti,BEZPP,2014,False,79.0,Šmolíková Bohumila,2.04
1796,Zach Karel Ing.1963,True,Občané patrioti,BEZPP,2014,True,51.0,Zach Karel Ing.,2.42
1797,Bartoš Miroslav Mgr.1982,True,Občané patrioti,BEZPP,2014,True,32.0,Bartoš Miroslav Mgr.,2.1
1798,Samková Martina1964,True,Občané patrioti,BEZPP,2014,False,50.0,Samková Martina,2.15
1799,Mraček Zdeněk prof. MUDr.1930,True,Občané patrioti,BEZPP,2014,True,84.0,Mraček Zdeněk prof. MUDr.,2.17
1800,Boudník Jiří Ing. arch.1970,True,Občané patrioti,BEZPP,2014,True,44.0,Boudník Jiří Ing. arch.,2.17
1801,Rödl Pavel Ing.1954,True,Občané patrioti,OPAT,2014,True,60.0,Rödl Pavel Ing.,2.37
1802,Duras Jindřich RNDr.1958,True,Občané patrioti,BEZPP,2014,True,56.0,Duras Jindřich RNDr.,2.21
1803,Kroupová Jenšíková Renata Mgr.1973,True,Občané patrioti,BEZPP,2014,True,41.0,Kroupová Jenšíková Renata Mgr.,2.02
1804,Koura Václav Ing.1953,True,Občané patrioti,BEZPP,2014,True,61.0,Koura Václav Ing.,2.02
1805,Caltová Marie Mgr.1944,True,Občané patrioti,BEZPP,2014,True,70.0,Caltová Marie Mgr.,2.17
1806,Patera Václav Ing.1954,True,Občané patrioti,BEZPP,2014,True,60.0,Patera Václav Ing.,2.06
1807,Vacková Eva1951,True,Občané patrioti,BEZPP,2014,False,63.0,Vacková Eva,2.0
1808,Malina Vlastimil1962,True,Občané patrioti,BEZPP,2014,False,52.0,Malina Vlastimil,2.09
1809,Bornová Kateřina MUDr.1969,True,Občané patrioti,BEZPP,2014,True,45.0,Bornová Kateřina MUDr.,2.12
1810,Bořík Dobroslav1958,True,Občané patrioti,Soukromníci,2014,False,56.0,Bořík Dobroslav,1.99
1811,Markvartová Eva Mgr.1963,True,Občané patrioti,BEZPP,2014,True,51.0,Markvartová Eva Mgr.,2.09
1812,Bořík Tomáš1991,True,Občané patrioti,BEZPP,2014,False,23.0,Bořík Tomáš,1.97
